language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Bantik	bnq	to chew	321	38	sapá	17	s a p á	mama 1
Bantik	bnq	to drink	1401	40	inuŋ	1	i n u ŋ	
Bantik	bnq	to bite	1403	41	kiki	1	k i k i	
Bantik	bnq	ear	1247	43	tiŋkahia	1?	t i ŋ k a h i a	
Bantik	bnq	to hear	1408	44	díŋihiʔ	1	d í ŋ i h i ʔ	
Bantik	bnq	eye	1248	45	mata	1	m a t a	
Bantik	bnq	to yawn	1028	47	kótabaʔ	10	k ó t a b a ʔ	
Bantik	bnq	to sleep	1585	48	tiki	24	t i k i	
Bantik	bnq	to walk	1443	5	lampáŋ	43	l a m p á ŋ	
Bantik	bnq	person/human being	683	53	toumata	1,  66	t o u m a t a	
Bantik	bnq	man/male	1554	54	mahuaney	24	m a h u a n e y	mahuanei 24
Bantik	bnq	woman/female	962	55	babinei	1	b a b i n e i	
Bantik	bnq	child	2099	56	anaʔ	1	a n a ʔ	
Bantik	bnq	mother	1216	59	imaʔ	1?	i m a ʔ	[i]maʔ
Bantik	bnq	road/path	667	6	daleŋ	1	d a l e ŋ	
Bantik	bnq	father	1217	60	iamaʔ	1	i a m a ʔ	[i]amaʔ
Bantik	bnq	house	1252	61	balrei	14	b a l r e i	
Bantik	bnq	thatch/roof	2100	62	atuʔ	1	a t u ʔ	
Bantik	bnq	name	1405	63	adeŋ	1	a d e ŋ	
Bantik	bnq	rope	1218	65	tali	1	t a l i	
Bantik	bnq	to tie up, fasten	1094	66	ikiʔ	1	i k i ʔ	
Bantik	bnq	needle	1382	68	dadahuŋ	1	d a d a h u ŋ	
Bantik	bnq	to hunt	1435	69	anuʔ	1	a n u ʔ	
Bantik	bnq	to come	1446	7	mahi	1	m a h i	
Bantik	bnq	to shoot	1172	70	lutaŋ	11	l u t a ŋ	
Bantik	bnq	to steal	713	73	tékosoʔ	1?	t é k o s o ʔ	
Bantik	bnq	to kill	1417	74	buno	1	b u n o	
Bantik	bnq	to die, be dead	1494	75	natey	1	n a t e y	
Bantik	bnq	to scratch	1436	77	kukuduʔ	23	k u k u d u ʔ	
Bantik	bnq	stick/wood	1295	79	kayu	1	k a y u	
Bantik	bnq	to split	1437	80	baká	36	b a k á	
Bantik	bnq	to plant	1486	84	suaŋ	33	s u a ŋ	
Bantik	bnq	to choose	1750	85	pile	1	p i l e	
Bantik	bnq	to swell	1573	87	babaha	1	b a b a h a	
Bantik	bnq	to squeeze	1414	88	pahá	1	p a h á	
Bantik	bnq	to hold	1448	89	beleŋ	30	b e l e ŋ	
Bantik	bnq	to swim	1439	9	moyou	1?	m o y o u	
Bantik	bnq	to dig	1418	90	kali	1	k a l i	
Bantik	bnq	to open, uncover	1156	92	bika	1	b i k a	
Bantik	bnq	to fall	1280	95	nabo	1	n a b o	
Bantik	bnq	dog	2009	96	kapuna	35	k a p u n a	
Bantik	bnq	bird	937	97	manuʔ	1	m a n u ʔ	
Bantik	bnq	egg	744	98	natúʔ	17	n a t ú ʔ	
Bantik	bnq	feather	1201	99	bumbulu	1	b u m b u l u	
Gayo	gay	dirty	1230	10	kɔték	31?	k ɔ t é k	
Gayo	gay	wing	1257	100	kəpék	1	k ə p é k	
Gayo	gay	to fly	1441	101	terbaŋ	18	t e r b a ŋ	tabur 34
Gayo	gay	rat	1490	102	tikus	22	t i k u s	
Gayo	gay	meat/flesh	634	103	usi	31	u s i	dəŋkɪ 26
Gayo	gay	fat/grease	1282	104	ləmak	24	l ə m a k	
Gayo	gay	tail	1220	105	uki	1	u k i	
Gayo	gay	snake	730	106	lipé	1?	l i p é	
Gayo	gay	louse	1392	108	kutu	1	k u t u	
Gayo	gay	mosquito	1509	109	ləmis	1?	l ə m i s	
Gayo	gay	spider	843	110	lɔlawah	1	l ɔ l a w a h	
Gayo	gay	fish	227	111	ikən	1	i k ə n	
Gayo	gay	rotten	1728	112	buruk	1	b u r u k	
Gayo	gay	branch	1531	113	cabaŋ	9	c a b a ŋ	
Gayo	gay	root	670	115	uyɔt	1	u y ɔ t	
Gayo	gay	flower	239	116	buŋə	1	b u ŋ ə	
Gayo	gay	fruit	1507	117	uah-uahən	1	u a h u a h ə n	
Gayo	gay	earth/soil	1228	119	tanɔh	1	t a n ɔ h	
Gayo	gay	skin	763	12	kulit	1	k u l i t	
Gayo	gay	stone	857	120	atu	1	a t u	
Gayo	gay	sand	671	121	pasir	18	p a s i r	
Gayo	gay	water	948	122	wəih	2	w ə i h	wih 2
Gayo	gay	woods/forest	420	127	utən	36	u t ə n	
Gayo	gay	sky	1732	128	laŋit	1	l a ŋ i t	
Gayo	gay	moon	1313	129	ulən	1	u l ə n	
Gayo	gay	star	1430	130	bintaŋ	1	b i n t a ŋ	
Gayo	gay	fog	249	132	kədut	1	k ə d u t	
Gayo	gay	rain	658	133	urən	1	u r ə n	
Gayo	gay	thunder	1150	134	gəgur	1	g ə g u r	
Gayo	gay	lightning	1654	135	kilət	1	k i l ə t	
Gayo	gay	belly	1251	14	tukə	4	t u k ə	
Gayo	gay	dry	1398	140	kəriŋ	22	k ə r i ŋ	
Gayo	gay	wet	1726	141	basah	1	b a s a h	
Gayo	gay	heavy	1210	142	bərat	1	b ə r a t	
Gayo	gay	smoke	778	145	asap	49	a s a p	
Gayo	gay	ash	646	146	wau	1	w a u	əbəm 1
Gayo	gay	black	163	147	itəm	1	i t ə m	
Gayo	gay	white	1335	148	putih	1	p u t i h	
Gayo	gay	bone	1394	15	tulən	1	t u l ə n	
Gayo	gay	yellow	1424	150	kuniŋ	1	k u n i ŋ	
Gayo	gay	green	1425	151	ijo	25	i j o	
Gayo	gay	small	1246	152	kucak	27	k u c a k	
Gayo	gay	long	1203	155	naru	1	n a r u	
Gayo	gay	thin	1400	156	nipis	1	n i p i s	
Gayo	gay	thick	1244	157	təbəl	26	t ə b ə l	
Gayo	gay	painful, sick	2103	160	sakit	1	s a k i t	
Gayo	gay	old	1229	162	tuə	1	t u ə	
Gayo	gay	new	1231	163	ayu	1	a y u	
Gayo	gay	bad, evil	1292	165	jahat	1	j a h a t	
Gayo	gay	correct, true	1725	166	bənar	1	b ə n a r	%bənar
Gayo	gay	night	1233	167	klam	20?	k l a m	
Gayo	gay	year	1226	169	tun	1	t u n	
Gayo	gay	liver	1224	17	até	1	a t é	
Gayo	gay	to hide	602	171	təmuni	1	t ə m u n i	
Gayo	gay	to climb	1102	172	nik	1	n i k	
Gayo	gay	at	1461	173	i	1	i	
Gayo	gay	above	1741	175	i atas	1	i _ a t a s	i atan 1
Gayo	gay	this	1214	177	ini	1	i n i	
Gayo	gay	near	1942	179	dəkat	28	d ə k a t	
Gayo	gay	breast	1402	18	susu	1	s u s u	
Gayo	gay	I	1209	182	aku	1	a k u	
Gayo	gay	thou	1215	183	kɔ	1	k ɔ	kam 10?
Gayo	gay	we	1212	185	kitə	1	k i t ə	kami 2
Gayo	gay	you	1213	186	kam béwénné	1	k a m _ b é w é nn é	
Gayo	gay	who?	1235	189	sa	1?	s a	sah 1?; sahɔn 1?
Gayo	gay	other	197	190	lén	2	l é n	
Gayo	gay	if	1459	193	i|kə	1	i| k ə	
Gayo	gay	to count	1420	196	munétɔŋ	31	m u n é t ɔ ŋ	
Gayo	gay	Two	1498	198	rɔa	1	r ɔ a	duə 1
Gayo	gay	Three	492	199	tulu	1	t u l u	tigə 8
Gayo	gay	left	244	2	kiri	1	k i r i	
Gayo	gay	Four	1500	200	ɔpat	1	ɔ p a t	əmpat 1
Gayo	gay	Five	493	201	lime	1	l i m e	
Gayo	gay	to think	2271	21	bəpikir	22?	b ə p i k i r	
Gayo	gay	to fear	1419	22	tərih	41	t ə r i h	
Gayo	gay	blood	946	23	rayɔh	1	r a y ɔ h	
Gayo	gay	head	1256	24	ulu	1	u l u	
Gayo	gay	hair	1040	26	uk	1	u k	wuk 1
Gayo	gay	nose	1221	27	iuŋ	1	i u ŋ	
Gayo	gay	to sniff, smell	375	29	munyum	20	m u n y u m	
Gayo	gay	right	1019	3	kuwən	1	k u w ə n	
Gayo	gay	mouth	674	30	awah	36	a w a h	
Gayo	gay	tooth	1380	31	ipɔn	1	i p ɔ n	
Gayo	gay	tongue	1205	32	délah	4	d é l a h	
Gayo	gay	to laugh	1355	33	kədik	30	k ə d i k	
Gayo	gay	to cry	1839	34	mɔŋɔt	1?	m ɔ ŋ ɔ t	
Gayo	gay	to eat	1336	37	maŋan	1,  14	m a ŋ a n	
Gayo	gay	to cook	1100	39	mujəraŋ	2	m u j ə r a ŋ	
Gayo	gay	to drink	1401	40	minum	1	m i n u m	
Gayo	gay	to suck	1421	42	munyiluk	70	m u n y i l u k	
Gayo	gay	eye	1248	45	mata	1	m a t a	
Gayo	gay	to yawn	1028	47	map	1?	m a p	
Gayo	gay	to walk	1443	5	muralan	21?	m u r a l a n	
Gayo	gay	to dream	1920	50	munipi	1	m u n i p i	
Gayo	gay	person/human being	683	53	jəma	16	j ə m a	
Gayo	gay	child	2099	56	anak	1	a n a k	
Gayo	gay	mother	1216	59	inə	1	i n ə	
Gayo	gay	road/path	667	6	də nè	1?	d ə _ n è	
Gayo	gay	father	1217	60	ama	1	a m a	
Gayo	gay	house	1252	61	umah	1	u m a h	
Gayo	gay	thatch/roof	2100	62	supu	15?	s u p u	
Gayo	gay	name	1405	63	gəral	10?	g ə r a l	
Gayo	gay	rope	1218	65	tali	1	t a l i	
Gayo	gay	to tie up, fasten	1094	66	munikɔt	1	m u n i k ɔ t	
Gayo	gay	to sew	1457	67	mujit	2	m u j i t	
Gayo	gay	needle	1382	68	jarum	1	j a r u m	
Gayo	gay	to shoot	1172	70	munimak	8	m u n i m a k	
Gayo	gay	to stab, pierce	1434	71	munənik	25?	m u n ə n i k	
Gayo	gay	to kill	1417	74	mununuh	1	m u n u n u h	
Gayo	gay	to die, be dead	1494	75	matɪ	1	m a t ɪ	
Gayo	gay	to live, be alive	1422	76	murip	1	m u r i p	
Gayo	gay	to scratch	1436	77	mugarut	1	m u g a r u t	maŋayo 1
Gayo	gay	stick/wood	1295	79	kayu	1	k a y u	
Gayo	gay	to split	1437	80	mubəlah	1	m u b ə l a h	
Gayo	gay	sharp	1396	81	təjəm	1	t ə j ə m	
Gayo	gay	dull, blunt	379	82	tumpul	3	t u m p u l	
Gayo	gay	to plant	1486	84	munyuən	2	m u n y u ə n	munanɔm 2
Gayo	gay	to choose	1750	85	mumilih	1	m u m i l i h	
Gayo	gay	to swell	1573	87	mubəŋkak	19	m u b ə ŋ k a k	
Gayo	gay	to squeeze	1414	88	mumərah	1	m u m ə r a h	
Gayo	gay	to buy	1869	91	mubəli	1	m u b ə l i	
Gayo	gay	to open, uncover	1156	92	munukə	1	m u n u k ə	
Gayo	gay	to pound, beat	354	93	munutu	20	m u n u t u	
Gayo	gay	dog	2009	96	asu	1	a s u	
Gayo	gay	bird	937	97	manuk	1	m a n u k	
Gayo	gay	egg	744	98	tènaruh	1?	t è n a r u h	
Gedaged	gdd	hand	1277	1	nimán	1	n i m á n	
Gedaged	gdd	wing	1257	100	banín	2	b a n í n	
Gedaged	gdd	to fly	1441	101	zou	1	z o u	
Gedaged	gdd	meat/flesh	634	103	mudán	38	m u d á n	
Gedaged	gdd	tail	1220	105	win	26	w i n	
Gedaged	gdd	snake	730	106	mot	12	m o t	
Gedaged	gdd	louse	1392	108	ut	1	u t	
Gedaged	gdd	mosquito	1509	109	na	1	n a	
Gedaged	gdd	dust	2	11	gufugáf	37	g u f u g á f	sag|áf 37
Gedaged	gdd	spider	843	110	kuk	15	k u k	
Gedaged	gdd	fish	227	111	iye	1	i y e	iy[e]
Gedaged	gdd	rotten	1728	112	mau	1	m a u	mufumáf 1
Gedaged	gdd	leaf	628	114	zun	1	z u n	
Gedaged	gdd	root	670	115	dabín	14	d a b í n	
Gedaged	gdd	flower	239	116	moz	31	m o z	
Gedaged	gdd	earth/soil	1228	119	tan	1	t a n	
Gedaged	gdd	skin	763	12	siliŋoń	32	s i l i ŋ o ń	
Gedaged	gdd	stone	857	120	pat	1	p a t	
Gedaged	gdd	water	948	122	naz	1	n a z	
Gedaged	gdd	sea	1474	124	mas	8	m a s	lau 6
Gedaged	gdd	moon	1313	129	fuléi	1	f u l é i	
Gedaged	gdd	back	1291	13	mesapén	38	m e s a p é n	
Gedaged	gdd	star	1430	130	patui	1,  37	p a t u i	
Gedaged	gdd	cloud	1489	131	tim|taen	41	t i m| t a e n	
Gedaged	gdd	rain	658	133	ui	19	u i	
Gedaged	gdd	thunder	1150	134	wail	44	w a i l	
Gedaged	gdd	lightning	1654	135	leléi	41	l e l é i	
Gedaged	gdd	wind	960	136	tim	43	t i m	
Gedaged	gdd	warm	1232	138	wonanán	1	w o n a n á n	fa 1; wa 1
Gedaged	gdd	cold	1287	139	madíd	1	m a d í d	malás 51
Gedaged	gdd	dry	1398	140	dadág	46	d a d á g	
Gedaged	gdd	fire	221	143	ya	1	y a	
Gedaged	gdd	to burn	2102	144	tun|i	1	t u n| i	nani 27
Gedaged	gdd	smoke	778	145	yá|kas	2	y á| k a s	
Gedaged	gdd	ash	646	146	taen	37	t a e n	
Gedaged	gdd	red	156	149	dazán	51	d a z á n	
Gedaged	gdd	bone	1394	15	dog	23	d o g	
Gedaged	gdd	yellow	1424	150	yaŋ	9	y a ŋ	
Gedaged	gdd	short	1645	154	titúk	66	t i t ú k	tukuzán 66
Gedaged	gdd	long	1203	155	meláen	53	m e l á e n	
Gedaged	gdd	thick	1244	157	metalún	3	m e t a l ú n	
Gedaged	gdd	wide	1243	159	bebaŋán	12	b e b a ŋ á n	
Gedaged	gdd	shy, ashamed	487	161	mamái	1	m a m á i	
Gedaged	gdd	new	1231	163	faun	1	f a u n	
Gedaged	gdd	bad, evil	1292	165	alán	54	a l á n	
Gedaged	gdd	night	1233	167	bo	1	b o	tidóm 11
Gedaged	gdd	day	1225	168	ad	40	a d	
Gedaged	gdd	when?	1238	170	saŋéptap	29	s a ŋ é p t a p	saŋepte 29
Gedaged	gdd	to hide	602	171	kukúm	11	k u k ú m	
Gedaged	gdd	in, inside	1606	174	ilo-n	1	i l o n	
Gedaged	gdd	above	1741	175	fon	13	f o n	
Gedaged	gdd	below	1485	176	paen	49	p a e n	
Gedaged	gdd	this	1214	177	e	1	e	
Gedaged	gdd	breast	1402	18	su:	1	s u:	
Gedaged	gdd	I	1209	182	ŋa	12	ŋ a	
Gedaged	gdd	thou	1215	183	o	1	o	
Gedaged	gdd	he/she	262	184	i	1	i	
Gedaged	gdd	we	1212	185	id	1	i d	am 2
Gedaged	gdd	you	1213	186	aŋ	18	a ŋ	
Gedaged	gdd	they	817	187	i	1?	i	
Gedaged	gdd	who?	1235	189	ítai	1	í t a i	
Gedaged	gdd	shoulder	1482	19	yazón	27	y a z ó n	
Gedaged	gdd	all	98	191	daŋán	52	d a ŋ á n	
Gedaged	gdd	and	1577	192	ma|i	2	m a| i	
Gedaged	gdd	to count	1420	196	sutí	51	s u t í	
Gedaged	gdd	One	1493	197	tai	1	t a i	
Gedaged	gdd	Two	1498	198	a|zú	1	a| z ú	
Gedaged	gdd	Three	492	199	tol	1	t o l	
Gedaged	gdd	left	244	2	ŋas	19	ŋ a s	
Gedaged	gdd	to know, be knowledgeable	1410	20	loŋ	19	l o ŋ	
Gedaged	gdd	Four	1500	200	pal	1	p a l	
Gedaged	gdd	blood	946	23	dazán	1	d a z á n	
Gedaged	gdd	hair	1040	26	zaun	40	z a u n	
Gedaged	gdd	nose	1221	27	win	34	w i n	
Gedaged	gdd	right	1019	3	waŋ	1	w a ŋ	
Gedaged	gdd	mouth	674	30	áwan	36	á w a n	
Gedaged	gdd	tooth	1380	31	liwon	1	l i w o n	
Gedaged	gdd	tongue	1205	32	balén	33	b a l é n	
Gedaged	gdd	to cry	1839	34	ta	1	t a	tiŋia 1
Gedaged	gdd	to vomit	1278	35	lu	8	l u	
Gedaged	gdd	to spit	1440	36	yasú	19	y a s ú	yusuní 19
Gedaged	gdd	to eat	1336	37	yaní	1	y a n í	[y]aní
Gedaged	gdd	to chew	321	38	mam	1	m a m	
Gedaged	gdd	to cook	1100	39	nai	3	n a i	nani 3?
Gedaged	gdd	leg/foot	2098	4	nien	63	n i e n	
Gedaged	gdd	to bite	1403	41	yaz|é	1	y a z| é	
Gedaged	gdd	to suck	1421	42	musí	20	m u s í	
Gedaged	gdd	ear	1247	43	tiliŋan	1	t i l i ŋ a n	
Gedaged	gdd	to hear	1408	44	loŋ	1,  36	l o ŋ	
Gedaged	gdd	eye	1248	45	malan	1	m a l a n	
Gedaged	gdd	to lie down	1411	49	yen	1	y e n	[y]en
Gedaged	gdd	to walk	1443	5	la	1,  69	l a	toz 37
Gedaged	gdd	to stand	1442	52	tiúz	2,  69	t i ú z	
Gedaged	gdd	person/human being	683	53	tamol	1,  66	t a m o l	
Gedaged	gdd	man/male	1554	54	tamol	17	t a m o l	
Gedaged	gdd	woman/female	962	55	pain	1,  41	p a i n	
Gedaged	gdd	husband	1200	57	iwón	2	i w ó n	
Gedaged	gdd	mother	1216	59	nen	1,  5	n e n	tinán 1
Gedaged	gdd	road/path	667	6	dal	1	d a l	
Gedaged	gdd	father	1217	60	mam	1,  10	m a m	tamán 1
Gedaged	gdd	house	1252	61	ab	23	a b	
Gedaged	gdd	name	1405	63	néan	1,  18?	n é a n	
Gedaged	gdd	to say	1458	64	bol	50	b o l	pai 13
Gedaged	gdd	rope	1218	65	mol	29	m o l	
Gedaged	gdd	to tie up, fasten	1094	66	pau	11	p a u	puzí 18
Gedaged	gdd	to come	1446	7	so	21	s o	
Gedaged	gdd	to shoot	1172	70	pan|é	1	p a n| é	
Gedaged	gdd	to kill	1417	74	sufun|í	1	s u f u n| í	[su]fun|í
Gedaged	gdd	to die, be dead	1494	75	mat	1	m a t	
Gedaged	gdd	to scratch	1436	77	kekaz|é	12	k e k a z| é	
Gedaged	gdd	stick/wood	1295	79	ya	1	y a	
Gedaged	gdd	to split	1437	80	falé	1	f a l é	tezepalé 1
Gedaged	gdd	sharp	1396	81	malán	36	m a l á n	
Gedaged	gdd	to work	1086	83	uzát	41	u z á t	
Gedaged	gdd	to choose	1750	85	pilianí	1	p i l i a n í	
Gedaged	gdd	to grow	479	86	tub	1	t u b	
Gedaged	gdd	to swell	1573	87	didí	25	d i d í	
Gedaged	gdd	to swim	1439	9	log	28	l o g	
Gedaged	gdd	to dig	1418	90	saze	10	s a z e	
Gedaged	gdd	to buy	1869	91	poalí	1	p o a l í	
Gedaged	gdd	to pound, beat	354	93	funí	22	f u n í	tití 2; tut|é 2
Gedaged	gdd	dog	2009	96	gaun	43	g a u n	
Gedaged	gdd	bird	937	97	ma	1	m a	
Gedaged	gdd	egg	744	98	ma patún	40	m a _ p a t ú n	
Gedaged	gdd	feather	1201	99	fufulún	1	f u f u l ú n	sazón 37
Geser	ges	hand	1277	1	ma	1	m a	
Geser	ges	to fly	1441	101	tiu	6?	t i u	
Geser	ges	rat	1490	102	kalufa	1?	k a l u f a	
Geser	ges	meat/flesh	634	103	sisia	1	s i s i a	
Geser	ges	louse	1392	108	kutu	1	k u t u	
Geser	ges	mosquito	1509	109	umis	7	u m i s	
Geser	ges	dust	2	11	ubas	3	u b a s	
Geser	ges	spider	843	110	gafas	1?	g a f a s	
Geser	ges	fish	227	111	ikan	1	i k a n	
Geser	ges	branch	1531	113	saŋ	2	s a ŋ	
Geser	ges	leaf	628	114	ru	1	r u	
Geser	ges	root	670	115	akar	2	a k a r	
Geser	ges	flower	239	116	fus	5?	f u s	
Geser	ges	fruit	1507	117	woi	1	w o i	
Geser	ges	earth/soil	1228	119	ena	5	e n a	
Geser	ges	skin	763	12	likit	1	l i k i t	
Geser	ges	stone	857	120	watu	1	w a t u	
Geser	ges	sand	671	121	ena	1	e n a	
Geser	ges	sea	1474	124	tasik	1	t a s i k	
Geser	ges	sky	1732	128	laŋit	1	l a ŋ i t	
Geser	ges	moon	1313	129	ulan	1	u l a n	
Geser	ges	back	1291	13	kotan	8	k o t a n	
Geser	ges	star	1430	130	fituin	1	f i t u i n	
Geser	ges	cloud	1489	131	aŋin tái	36	a ŋ i n _ t á i	
Geser	ges	fog	249	132	sawan	4	s a w a n	
Geser	ges	rain	658	133	uran	1	u r a n	
Geser	ges	thunder	1150	134	dudun	8	d u d u n	
Geser	ges	lightning	1654	135	tinitik	7	t i n i t i k	
Geser	ges	wind	960	136	aŋin	1	a ŋ i n	
Geser	ges	warm	1232	138	mfanas	1	m f a n a s	
Geser	ges	belly	1251	14	toa	43	t o a	
Geser	ges	heavy	1210	142	maleman	4	m a l e m a n	
Geser	ges	fire	221	143	afi	1	a f i	
Geser	ges	to burn	2102	144	tumu	1	t u m u	
Geser	ges	smoke	778	145	kubuŋ	4	k u b u ŋ	
Geser	ges	ash	646	146	au tái	1,  4	a u _ t á i	
Geser	ges	black	163	147	metan	1	m e t a n	
Geser	ges	white	1335	148	futi	1	f u t i	
Geser	ges	red	156	149	mera	1	m e r a	
Geser	ges	bone	1394	15	ruri	2	r u r i	
Geser	ges	yellow	1424	150	kuniŋ	1	k u n i ŋ	%kuniŋ
Geser	ges	green	1425	151	biri	5	b i r i	
Geser	ges	long	1203	155	malás	5	m a l á s	
Geser	ges	thin	1400	156	banifis	1	b a n i f i s	
Geser	ges	thick	1244	157	batolu	3	b a t o l u	
Geser	ges	narrow	1267	158	korok	17	k o r o k	
Geser	ges	wide	1243	159	ga|lawa	1	g a| l a w a	
Geser	ges	intestines	1991	16	utuk	1	u t u k	
Geser	ges	painful, sick	2103	160	masinat	1?	m a s i n a t	
Geser	ges	old	1229	162	matu:	1	m a t u:	
Geser	ges	new	1231	163	wouwou	1	w o u w o u	
Geser	ges	bad, evil	1292	165	garata	1?	g a r a t a	
Geser	ges	correct, true	1725	166	katotu	6	k a t o t u	
Geser	ges	day	1225	168	dodan	3	d o d a n	
Geser	ges	year	1226	169	ŋarak	3	ŋ a r a k	
Geser	ges	liver	1224	17	at	1	a t	
Geser	ges	when?	1238	170	doan fis	1	d o a n _ f i s	
Geser	ges	to hide	602	171	wunin	1	w u n i n	
Geser	ges	to climb	1102	172	saka	2	s a k a	
Geser	ges	at	1461	173	bua	3	b u a	
Geser	ges	in, inside	1606	174	bua lomin	21	b u a _ l o m i n	
Geser	ges	above	1741	175	ata	1	a t a	
Geser	ges	below	1485	176	wawa	1	w a w a	
Geser	ges	near	1942	179	ranik	1	r a n i k	rapat 1
Geser	ges	breast	1402	18	susu	1	s u s u	
Geser	ges	far	1406	180	rau	1	r a u	
Geser	ges	I	1209	182	aku	1	a k u	
Geser	ges	thou	1215	183	kau	1	k a u	
Geser	ges	he/she	262	184	na	1	n a	i 1
Geser	ges	we	1212	185	kita	1	k i t a	kam 2
Geser	ges	you	1213	186	kumu	1	k u m u	
Geser	ges	they	817	187	sidi	1	s i d i	
Geser	ges	who?	1235	189	sei	1	s e i	
Geser	ges	all	98	191	ababis	9	a b a b i s	
Geser	ges	and	1577	192	tura	5	t u r a	
Geser	ges	no, not	1269	195	tei	4	t e i	
Geser	ges	to count	1420	196	reʔen	39	r e ʔ e n	
Geser	ges	One	1493	197	sa	1	s a	
Geser	ges	Two	1498	198	roti	13	r o t i	
Geser	ges	Three	492	199	tolu	1	t o l u	
Geser	ges	left	244	2	kubalit	7	k u b a l i t	
Geser	ges	Four	1500	200	fat	1	f a t	
Geser	ges	to fear	1419	22	matakut	1	m a t a k u t	
Geser	ges	blood	946	23	rara	1	r a r a	
Geser	ges	head	1256	24	lu	1	l u	
Geser	ges	neck	1333	25	totolan	8	t o t o l a n	
Geser	ges	hair	1040	26	uk	1	u k	
Geser	ges	to breathe	1407	28	fai ŋak	5	f a i _ ŋ a k	
Geser	ges	right	1019	3	kuanen	1	k u a n e n	
Geser	ges	mouth	674	30	lo	1?	l o	
Geser	ges	tooth	1380	31	ŋisik	75	ŋ i s i k	
Geser	ges	to laugh	1355	33	malif	3	m a l i f	
Geser	ges	to cry	1839	34	taŋis	1	t a ŋ i s	
Geser	ges	to vomit	1278	35	luak	8	l u a k	
Geser	ges	to eat	1336	37	ŋga faŋa	3,  1?	ŋ g a _ f a ŋ a	
Geser	ges	to chew	321	38	mama	1	m a m a	
Geser	ges	to cook	1100	39	masak	19	m a s a k	
Geser	ges	leg/foot	2098	4	ke	6	k e	
Geser	ges	to drink	1401	40	inu	1	i n u	
Geser	ges	to bite	1403	41	karat	1	k a r a t	
Geser	ges	to suck	1421	42	bus	4	b u s	sorat 4
Geser	ges	ear	1247	43	tiliŋa	1	t i l i ŋ a	
Geser	ges	to hear	1408	44	roŋan	1	r o ŋ a n	
Geser	ges	eye	1248	45	mata	1	m a t a	
Geser	ges	to yawn	1028	47	maflaba	1	m a f l a b a	
Geser	ges	to lie down	1411	49	bula-bula	2	b u l a b u l a	
Geser	ges	to dream	1920	50	manifi	1	m a n i f i	
Geser	ges	to sit	1416	51	matoran	1	m a t o r a n	
Geser	ges	to stand	1442	52	mariri	1	m a r i r i	
Geser	ges	man/male	1554	54	urana	1	u r a n a	
Geser	ges	woman/female	962	55	wawina	1	w a w i n a	
Geser	ges	child	2099	56	anak	1	a n a k	
Geser	ges	husband	1200	57	rana	46	r a n a	
Geser	ges	wife	1199	58	wawina	5	w a w i n a	
Geser	ges	mother	1216	59	n|ina	1	n| i n a	
Geser	ges	road/path	667	6	lalano	1	l a l a n o	
Geser	ges	father	1217	60	baba	5	b a b a	
Geser	ges	house	1252	61	ruma	1	r u m a	
Geser	ges	thatch/roof	2100	62	barém	8?	b a r é m	
Geser	ges	name	1405	63	ŋasan	1	ŋ a s a n	
Geser	ges	rope	1218	65	tali	1	t a l i	
Geser	ges	to sew	1457	67	fi|rait	2	f i| r a i t	
Geser	ges	needle	1382	68	lalan	1	l a l a n	
Geser	ges	to shoot	1172	70	fanak	1	f a n a k	
Geser	ges	to steal	713	73	fakaleus	29	f a k a l e u s	
Geser	ges	to die, be dead	1494	75	mata	1	m a t a	
Geser	ges	to live, be alive	1422	76	liu	27	l i u	
Geser	ges	to scratch	1436	77	fikori	6	f i k o r i	
Geser	ges	to cut, hack	1432	78	lait	6	l a i t	
Geser	ges	stick/wood	1295	79	kai	1	k a i	
Geser	ges	to turn	1588	8	futar	1	f u t a r	
Geser	ges	sharp	1396	81	matarih	1	m a t a r i h	
Geser	ges	to choose	1750	85	filik	1	f i l i k	
Geser	ges	to swell	1573	87	bulu	2	b u l u	
Geser	ges	to hold	1448	89	dahan	7	d a h a n	
Geser	ges	to swim	1439	9	naŋu	1	n a ŋ u	
Geser	ges	to buy	1869	91	fas	4	f a s	
Geser	ges	to pound, beat	354	93	tutu	20	t u t u	
Geser	ges	dog	2009	96	kafuna	35	k a f u n a	
Geser	ges	bird	937	97	manuk	1	m a n u k	
Geser	ges	egg	744	98	tolu	1	t o l u	
Geser	ges	feather	1201	99	wilíu	1	w i l í u	
Ghari	gri	hand	1277	1	lima-	1	l i m a	
Ghari	gri	dirty	1230	10	mbau	66	m b a u	
Ghari	gri	wing	1257	100	rapo-	50	r a p o	
Ghari	gri	to fly	1441	101	lovo	1	l o v o	
Ghari	gri	rat	1490	102	mboɣu	55	m b o ɣ u	
Ghari	gri	meat/flesh	634	103	velesi-	17	v e l e s i	
Ghari	gri	fat/grease	1282	104	sereɣa-	35	s e r e ɣ a	
Ghari	gri	tail	1220	105	kali-	34	k a l i	
Ghari	gri	snake	730	106	muata	12	m u a t a	
Ghari	gri	louse	1392	108	ŋutu	1	ŋ u t u	
Ghari	gri	mosquito	1509	109	nāmu	1	n ā m u	
Ghari	gri	dust	2	11	papasa	19	p a p a s a	
Ghari	gri	spider	843	110	tea	45	t e a	
Ghari	gri	fish	227	111	čeče	56	č e č e	
