concept,doculect,counterpart,cogid,lpID
dirty,Ghari,mbau,66,440
wing,Ghari,rapo-,50,3063
to fly,Ghari,lovo,1,2148
rat,Ghari,mboɣu,55,1380
meat/flesh,Ghari,velesi-,17,1097
fat/grease,Ghari,sereɣa-,35,594
tail,Ghari,kali-,34,1746
snake,Ghari,muata,12,1690
louse,Ghari,ŋutu,1,1082
mosquito,Ghari,nāmu,1,1128
dust,Ghari,papasa,19,504
spider,Ghari,tea,45,1705
fish,Ghari,čeče,56,664
rotten,Ghari,mambulu,1,1482
branch,Ghari,ara-,17,323
leaf,Ghari,rau,1,980
root,Ghari,lamu-,3,1443
flower,Ghari,čiči,42,680
fruit,Ghari,vua-,1,703
grass,Ghari,mburumburu,19,745
skin,Ghari,kokora-,37,1621
stone,Ghari,vatu,1,1734
sand,Ghari,one,1,1505
to flow,Ghari,tatave,10,2138
sea,Ghari,tasi,1,1526
woods/forest,Ghari,laɣai,49,3099
sky,Ghari,masaoka,44,1631
moon,Ghari,vula,1,1115
star,Ghari,vetuɣu,1,1717
cloud,Ghari,parako,17,354
fog,Ghari,lavo,1,691
rain,Ghari,usa,1,1356
thunder,Ghari,vivisa,19,1838
lightning,Ghari,aŋaaŋa,43,1040
wind,Ghari,ɣuɣuri,12,3045
to blow,Ghari,pua,17,1867
warm,Ghari,papara,1,2862
cold,Ghari,mbisi,46,376
belly,Ghari,tomba-,36,197
dry,Ghari,mamača,11,480
wet,Ghari,pori,44,2915
heavy,Ghari,mamava,1,840
fire,Ghari,lake,6,641
smoke,Ghari,puŋu,28,1672
ash,Ghari,tora,27,137
black,Ghari,mbau,42,273
white,Ghari,sere,15,2985
red,Ghari,čiči,19,1401
bone,Ghari,suli-,2,309
yellow,Ghari,mila,44,3142
green,Ghari,marao,15,771
small,Ghari,tetelo,56,1639
big,Ghari,loki,55,245
short,Ghari,kurikuri,13,1574
long,Ghari,kači,57,1072
thin,Ghari,matipi,32,1799
thick,Ghari,matolu,3,1791
intestines,Ghari,tinae-,1,941
"painful, sick",Ghari,lomboɣu,56,1336
old,Ghari,tuŋgatuŋga,78,1307
new,Ghari,vaolu,1,1247
good,Ghari,ndou,54,722
"bad, evil",Ghari,seko,50,191
"correct, true",Ghari,ɣoto,13,402
night,Ghari,mboŋi,1,1263
day,Ghari,ndani,6,422
year,Ghari,ŋalitupa,51,3132
liver,Ghari,ate-,1,1055
when?,Ghari,ŋisa,1,2946
at,Ghari,i,1,159
"in, inside",Ghari,lao-na,1,919
below,Ghari,vava-na,1,220
this,Ghari,iani,1,1810
near,Ghari,varaŋi,1,1194
breast,Ghari,cucu-,1,330
far,Ghari,ao,1,579
where?,Ghari,iava,3,2966
I,Ghari,nau,1,25
thou,Ghari,ɣoe,1,1820
he/she,Ghari,aia,1,816
we,Ghari,iɣita,1,2897
you,Ghari,iɣamu,1,3161
they,Ghari,iɣira,1,1776
what?,Ghari,na ɣua,36,2935
who?,Ghari,asei,1,2998
and,Ghari,mana,2,130
if,Ghari,ti,50,910
how?,Ghari,e ɣua,39,877
"no, not",Ghari,taɣara,77,1276
to count,Ghari,čoko,60,1998
One,Ghari,k|esa,1,41
Two,Ghari,ruka,1,94
Three,Ghari,tolu,1,82
left,Ghari,mauli,1,997
"to know, be knowledgeable",Ghari,ndona,56,2279
Four,Ghari,vati,1,10
Five,Ghari,čeɣe,6,8
Six,Ghari,ono,1,73
Seven,Ghari,vitu,1,70
Eight,Ghari,alu,3,1
Nine,Ghari,siu,5,37
Ten,Ghari,saŋavulu,5,77
One Hundred,Ghari,kesa saŋatu,4,52
to think,Ghari,papanda,36,2723
to fear,Ghari,mataɣu,1,2121
blood,Ghari,ɣambu-,5,294
head,Ghari,lova-,47,829
neck,Ghari,lio-,1,1210
hair,Ghari,vuvulu-na,31,789
nose,Ghari,isu-,1,1291
to breathe,Ghari,maɣomaɣo,17,1892
"to sniff, smell",Ghari,siɣinia,12,2542
right,Ghari,mandoa,9,1418
mouth,Ghari,maŋa-,13,1157
tooth,Ghari,livo-,1,2849
tongue,Ghari,lapi-,21,2842
to laugh,Ghari,kia,14,2310
to cry,Ghari,ŋaŋai,44,2014
to vomit,Ghari,mumuta,1,2779
to eat,Ghari,ɣania,1,2094
leg/foot,Ghari,tua-,95,1027
to drink,Ghari,inu,1,2083
to bite,Ghari,ɣati,1,1851
to suck,Ghari,mučua,20,2672
ear,Ghari,kuli-,6,522
to hear,Ghari,roroŋo,1,2180
eye,Ghari,mata-,1,564
to see,Ghari,morosia,60,2453
to sleep,Ghari,maturu,1,2523
to lie down,Ghari,eno,1,2329
to walk,Ghari,vano,2,2790
to sit,Ghari,totu,80,2501
to stand,Ghari,tū,2,2640
person/human being,Ghari,tinoni,10,1349
man/male,Ghari,mane,1,1087
woman/female,Ghari,ndaki,25,3086
child,Ghari,mbaka,41,342
mother,Ghari,tina-,1,1143
road/path,Ghari,sautu,6,1438
father,Ghari,tama-,1,609
house,Ghari,vale,14,856
thatch/roof,Ghari,tiatia,22,1761
name,Ghari,soa,28,1169
to say,Ghari,čaria,65,2422
rope,Ghari,itai,51,1460
"to tie up, fasten",Ghari,soria,57,2752
to sew,Ghari,čukia,17,2470
to hunt,Ghari,ruɣu,13,2249
to come,Ghari,mai,1,1965
to hit,Ghari,lambua,42,2210
to steal,Ghari,komi,33,2656
to kill,Ghari,lambua,42,2265
"to die, be dead",Ghari,mate,1,2048
"to live, be alive",Ghari,mamauri,1,2354
to scratch,Ghari,ŋgaruŋgaru,44,2441
"to cut, hack",Ghari,kavia,60,2036
stick/wood,Ghari,ɣai,1,1729
to turn,Ghari,pilo,86,2766
to split,Ghari,talā,52,2585
"dull, blunt",Ghari,paru,54,494
to work,Ghari,aŋgo,32,2811
to swell,Ghari,čomo,45,2688
to squeeze,Ghari,lusia,19,2606
to hold,Ghari,taŋolia,61,2233
to swim,Ghari,olo,8,2706
to dig,Ghari,čaia,79,2061
to fall,Ghari,puka,19,2109
dog,Ghari,pai,54,466
bird,Ghari,manu,1,255
egg,Ghari,tolu-,1,545
feather,Ghari,ivu-,7,616
hand,Gimaan,komu,34,805
to fly,Gimaan,opa,1,2148
rat,Gimaan,luf,21,1378
fat/grease,Gimaan,gaji,25,595
louse,Gimaan,kut,1,1082
fish,Gimaan,ian,1,656
skin,Gimaan,kulit,1,1616
water,Gimaan,waya,2,2886
sea,Gimaan,wolat,20,1524
salt,Gimaan,gasi,20,1493
sky,Gimaan,langit,1,1626
moon,Gimaan,pait,16,1118
rain,Gimaan,ulan,1,1356
to blow,Gimaan,ufu,1,1865
warm,Gimaan,psan,1,2871
fire,Gimaan,lutan,20,635
smoke,Gimaan,nyas,44,1665
white,Gimaan,bulang,23,2988
bone,Gimaan,moma,28,310
green,Gimaan,biru,5,767
long,Gimaan,mlonga,22,1064
thin,Gimaan,manifis,1,1799
narrow,Gimaan,nakota,1,1175
"shy, ashamed",Gimaan,moi,1,1601
old,Gimaan,tua,1,1304
new,Gimaan,pou,1,1247
good,Gimaan,fia,1,717
year,Gimaan,taun,1,3126
at,Gimaan,li,1,159
"in, inside",Gimaan,li,1,928
this,Gimaan,tajini,1,1810
breast,Gimaan,susu,1,330
far,Gimaan,lou,1,568
I,Gimaan,yak,1,28
thou,Gimaan,au,1,1822
he/she,Gimaan,i,1,816
we,Gimaan,kit,1,2897
you,Gimaan,meu,13,3161
they,Gimaan,si,1,1776
all,Gimaan,hadumik,21,115
and,Gimaan,de,14,130
Two,Gimaan,plu,1,93
Three,Gimaan,ptol,1,82
left,Gimaan,abalit,7,1001
Four,Gimaan,pfot,1,10
to think,Gimaan,bafikir,22,2720
neck,Gimaan,koku,32,1211
to breathe,Gimaan,manou,1,1884
"to sniff, smell",Gimaan,fotan,18,2539
mouth,Gimaan,sumu,18,1158
to laugh,Gimaan,mlif,3,2306
to cry,Gimaan,tangis,1,2014
leg/foot,Gimaan,we,1,1018
to drink,Gimaan,imin,1,2083
to hear,Gimaan,longa,1,2180
eye,Gimaan,mto,1,564
to walk,Gimaan,han,2,2798
to stand,Gimaan,wosal,16,2641
woman/female,Gimaan,mapín,1,3082
road/path,Gimaan,lolan,1,1434
father,Gimaan,bapa,5,610
house,Gimaan,um,1,864
thatch/roof,Gimaan,yotaf,1,1761
"to stab, pierce",Gimaan,tapa,7,2619
to kill,Gimaan,pun,1,2260
"to die, be dead",Gimaan,mot,1,2048
to scratch,Gimaan,agág,18,2439
to split,Gimaan,sagal,17,2584
to plant,Gimaan,tonam,2,2386
to grow,Gimaan,tub,1,2168
"to pound, beat",Gimaan,tut,2,2409
bird,Gimaan,manik,1,255
egg,Gimaan,toli,1,545
hand,Fijian (Bau),liga-na,1,808
dirty,Fijian (Bau),duka,17,439
wing,Fijian (Bau),taba-na,35,3062
to fly,Fijian (Bau),vuka,45,2152
rat,Fijian (Bau),kalavo,1,1375
meat/flesh,Fijian (Bau),viciko,10,1103
fat/grease,Fijian (Bau),uro,44,593
tail,Fijian (Bau),bui-na,38,1745
snake,Fijian (Bau),gata,12,1692
louse,Fijian (Bau),kutu,1,1082
mosquito,Fijian (Bau),namu,1,1128
dust,Fijian (Bau),kuvu ni qele,24,506
spider,Fijian (Bau),tina ni viritālawalawa,1,1704
fish,Fijian (Bau),ika,1,656
rotten,Fijian (Bau),vuca,9,1481
branch,Fijian (Bau),taba-na,13,317
leaf,Fijian (Bau),drau ni kau,1,986
fruit,Fijian (Bau),vua-na,1,703
earth/soil,Fijian (Bau),qele,10,534
skin,Fijian (Bau),kuli-na,1,1616
stone,Fijian (Bau),vatu,1,1734
sand,Fijian (Bau),nuku,41,1513
water,Fijian (Bau),wai,2,2886
to flow,Fijian (Bau),drōdrō-va,32,2137
sea,Fijian (Bau),wasawasa,12,1530
salt,Fijian (Bau),māsima,3,1493
lake,Fijian (Bau),drano,1,964
woods/forest,Fijian (Bau),veikau,13,3098
sky,Fijian (Bau),lomālagi,1,1626
moon,Fijian (Bau),vula,1,1115
back,Fijian (Bau),daku-na,12,172
star,Fijian (Bau),kalokalo,28,1721
cloud,Fijian (Bau),ō,12,356
rain,Fijian (Bau),uca,1,1356
thunder,Fijian (Bau),kurukuru,2,1837
lightning,Fijian (Bau),livaliva,35,1043
wind,Fijian (Bau),cagi,1,3040
to blow,Fijian (Bau),uvu-ca,1,1865
warm,Fijian (Bau),katakata,36,2869
cold,Fijian (Bau),batabatā,42,384
belly,Fijian (Bau),kete-na,7,202
dry,Fijian (Bau),maca,11,480
wet,Fijian (Bau),suasua,11,2914
heavy,Fijian (Bau),bībī,37,843
fire,Fijian (Bau),bukawaqa,17,639
smoke,Fijian (Bau),kubou,13,1669
ash,Fijian (Bau),dravu,1,137
black,Fijian (Bau),loaloa,40,272
white,Fijian (Bau),vulavula,42,2988
red,Fijian (Bau),damudamu,35,1399
bone,Fijian (Bau),sui-na,2,309
yellow,Fijian (Bau),dromodromoa,46,3146
green,Fijian (Bau),karakarawa,13,769
small,Fijian (Bau),lailai,32,1647
big,Fijian (Bau),levu,10,244
short,Fijian (Bau),lekaleka,8,1572
long,Fijian (Bau),balavu,16,1071
thin,Fijian (Bau),mamare,17,1802
thick,Fijian (Bau),vāvaku,36,1793
narrow,Fijian (Bau),qiqō,27,1175
wide,Fijian (Bau),raba,1,3014
intestines,Fijian (Bau),wāwā,11,952
"shy, ashamed",Fijian (Bau),māduā,31,1597
old,Fijian (Bau),qase,53,1306
new,Fijian (Bau),vou,1,1247
good,Fijian (Bau),vinaka,21,717
"bad, evil",Fijian (Bau),cā,1,189
"correct, true",Fijian (Bau),dina,40,405
night,Fijian (Bau),bogi,1,1263
day,Fijian (Bau),siga,23,420
year,Fijian (Bau),yabaki,27,3131
liver,Fijian (Bau),yate-na,1,1055
when?,Fijian (Bau),ninaica,1,2946
to hide,Fijian (Bau),vuni-a,1,2192
to climb,Fijian (Bau),cabe,2,1951
at,Fijian (Bau),e,1,159
"in, inside",Fijian (Bau),e loɭma,1,926
above,Fijian (Bau),e cake,28,103
below,Fijian (Bau),e rā,8,222
this,Fijian (Bau),oqō,17,1814
near,Fijian (Bau),vōleka,38,1197
breast,Fijian (Bau),sucu-na,1,330
far,Fijian (Bau),yawa,4,578
where?,Fijian (Bau),e vei,3,2968
I,Fijian (Bau),iau,1,22
thou,Fijian (Bau),iko,1,1820
he/she,Fijian (Bau),koya,1,818
we,Fijian (Bau),eda,1,2897
they,Fijian (Bau),ira,1,1776
what?,Fijian (Bau),cava,1,2929
who?,Fijian (Bau),ko cei,1,3002
all,Fijian (Bau),kece,48,116
and,Fijian (Bau),kei,1,128
if,Fijian (Bau),ke,1,909
how?,Fijian (Bau),vaka-cava,35,876
"no, not",Fijian (Bau),sega,42,1279
One,Fijian (Bau),e dua,18,44
Two,Fijian (Bau),e rua,1,94
Three,Fijian (Bau),e tolu,1,82
left,Fijian (Bau),i mawī,1,1005
"to know, be knowledgeable",Fijian (Bau),kila-a,18,2285
Five,Fijian (Bau),lima,1,7
Six,Fijian (Bau),ono,1,73
Seven,Fijian (Bau),vitu,1,70
Eight,Fijian (Bau),walu,3,1
Nine,Fijian (Bau),ciwa,5,37
Ten,Fijian (Bau),sagavulu,5,77
One Hundred,Fijian (Bau),drau,2,51
to think,Fijian (Bau),nanu-ma,28,2718
One Thousand,Fijian (Bau),dua na dolu,12,63
blood,Fijian (Bau),drā,1,289
head,Fijian (Bau),ulu-na,1,825
neck,Fijian (Bau),domo-na,47,1217
nose,Fijian (Bau),ucu-na,1,1287
to breathe,Fijian (Bau),cegu-va,40,1890
right,Fijian (Bau),i matau,5,1418
mouth,Fijian (Bau),gusu-na,2,1158
tooth,Fijian (Bau),bati-na,6,2855
tongue,Fijian (Bau),yame-na,7,2841
to laugh,Fijian (Bau),dredre,50,2311
to cry,Fijian (Bau),tagi,1,2014
to vomit,Fijian (Bau),lua-ca,8,2781
to spit,Fijian (Bau),kasivi-ta,19,2571
to eat,Fijian (Bau),kani-a,1,2094
to chew,Fijian (Bau),mama-a,1,1931
to cook,Fijian (Bau),vaka saqa-a,2,1982
leg/foot,Fijian (Bau),yava-na,25,1025
to drink,Fijian (Bau),gunu-va,1,2083
to bite,Fijian (Bau),kati-a,1,1851
to suck,Fijian (Bau),sucu-ma,25,2669
ear,Fijian (Bau),daliga-na,1,519
to hear,Fijian (Bau),rogo-ca,1,2180
eye,Fijian (Bau),mata-na,1,564
to see,Fijian (Bau),rai-ca,37,2450
to yawn,Fijian (Bau),vakalāmawa,1,2836
to sleep,Fijian (Bau),moce,10,2529
to lie down,Fijian (Bau),davo,40,2331
to walk,Fijian (Bau),lako,1,2794
to dream,Fijian (Bau),tadra-a,16,2071
to sit,Fijian (Bau),dabe-ca,62,2507
to stand,Fijian (Bau),tū,2,2640
woman/female,Fijian (Bau),yalewa,55,3085
child,Fijian (Bau),gone,27,337
wife,Fijian (Bau),wati-na,30,3027
mother,Fijian (Bau),tina-na,1,1143
road/path,Fijian (Bau),sala,1,1434
father,Fijian (Bau),tama-na,1,609
house,Fijian (Bau),vale,14,856
to say,Fijian (Bau),kaya,13,2420
rope,Fijian (Bau),dali,1,1460
to sew,Fijian (Bau),cula-a,31,2470
needle,Fijian (Bau),i-cula,21,1232
to come,Fijian (Bau),lako mai,1,1967
to shoot,Fijian (Bau),vana,1,2484
"to stab, pierce",Fijian (Bau),sua-ka,54,2622
to steal,Fijian (Bau),butako-ca,1,2655
"to die, be dead",Fijian (Bau),mate,1,2048
"to live, be alive",Fijian (Bau),bula,28,2358
to scratch,Fijian (Bau),kadru-va,44,2436
"to cut, hack",Fijian (Bau),tatā,1,2033
stick/wood,Fijian (Bau),kau,1,1728
sharp,Fijian (Bau),gata,36,1554
to work,Fijian (Bau),cakacaka,33,2809
to grow,Fijian (Bau),tubu,1,2164
to squeeze,Fijian (Bau),boo,1,2599
to hold,Fijian (Bau),taura,35,2231
to swim,Fijian (Bau),qalo,11,2706
to dig,Fijian (Bau),keli-a,1,2056
to buy,Fijian (Bau),voli-a,1,1919
"to open, uncover",Fijian (Bau),dola-va,35,2376
"to pound, beat",Fijian (Bau),tuki-a,2,2412
to throw,Fijian (Bau),viri-taka,30,2737
to fall,Fijian (Bau),lutu-ka,58,2105
dog,Fijian (Bau),koli,7,465
bird,Fijian (Bau),manumanu,1,255
egg,Fijian (Bau),yaloka,30,545
dirty,Gorontalo (Hulondalo),kootoro,31,435
wing,Gorontalo (Hulondalo),polipiʔo,25,3064
meat/flesh,Gorontalo (Hulondalo),tapu,29,1106
fat/grease,Gorontalo (Hulondalo),tabo,23,590
worm (earthworm),Gorontalo (Hulondalo),luwandi,1,3115
louse,Gorontalo (Hulondalo),ʔutu,1,1082
mosquito,Gorontalo (Hulondalo),lamuʔo,1,1128
dust,Gorontalo (Hulondalo),pe|yahuʔo,1,508
spider,Gorontalo (Hulondalo),lawaŋo,1,1701
rotten,Gorontalo (Hulondalo),mo-hutodu,36,1483
branch,Gorontalo (Hulondalo),taŋo,2,317
leaf,Gorontalo (Hulondalo),duuŋo,1,979
grass,Gorontalo (Hulondalo),huyoʔoto,37,746
earth/soil,Gorontalo (Hulondalo),huta,27,530
stone,Gorontalo (Hulondalo),botu,1,1734
sand,Gorontalo (Hulondalo),huŋayo,23,1514
water,Gorontalo (Hulondalo),taluhu,33,2890
woods/forest,Gorontalo (Hulondalo),ʔo-ʔayuwa,2,3100
sky,Gorontalo (Hulondalo),huluŋo,28,1626
moon,Gorontalo (Hulondalo),hulalo,1,1115
fog,Gorontalo (Hulondalo),wambulo embun,27,693
lightning,Gorontalo (Hulondalo),ʔilato,1,1038
wind,Gorontalo (Hulondalo),dupoto,29,3048
to blow,Gorontalo (Hulondalo),hii-hiipo,1,1868
warm,Gorontalo (Hulondalo),mo-patu,26,2872
belly,Gorontalo (Hulondalo),ʔomboŋo,2,204
wet,Gorontalo (Hulondalo),mo-batu,1,2910
heavy,Gorontalo (Hulondalo),mo-bu-buheto,1,839
fire,Gorontalo (Hulondalo),tulu,12,642
smoke,Gorontalo (Hulondalo),poloʔo,22,1673
ash,Gorontalo (Hulondalo),wahu,1,139
black,Gorontalo (Hulondalo),mo-yitomo,1,267
white,Gorontalo (Hulondalo),mo-putiʔo,1,2984
red,Gorontalo (Hulondalo),meela,48,1394
bone,Gorontalo (Hulondalo),tulalo,1,303
small,Gorontalo (Hulondalo),kikiʔo,1,1642
thin,Gorontalo (Hulondalo),mo-lipa,1,1799
narrow,Gorontalo (Hulondalo),meepito,1,1176
wide,Gorontalo (Hulondalo),mo-taŋgalo,17,3011
"painful, sick",Gorontalo (Hulondalo),mo-ŋoŋoto,26,1337
"shy, ashamed",Gorontalo (Hulondalo),mo-olito,16,1600
new,Gorontalo (Hulondalo),bohu,1,1247
"correct, true",Gorontalo (Hulondalo),qotutu,6,402
year,Gorontalo (Hulondalo),taawunu,1,3126
when?,Gorontalo (Hulondalo),ʔomoluwa,23,2951
to hide,Gorontalo (Hulondalo),mo-ti-tuuʔo,14,2196
at,Gorontalo (Hulondalo),to,15,159
"in, inside",Gorontalo (Hulondalo),to delomio,1,929
breast,Gorontalo (Hulondalo),tutu,1,330
thou,Gorontalo (Hulondalo),yiʔo,1,1820
he/she,Gorontalo (Hulondalo),tiyo,1,818
we,Gorontalo (Hulondalo),ʔito,1,2897
what?,Gorontalo (Hulondalo),wolo,22,2936
shoulder,Gorontalo (Hulondalo),biŋguŋo,23,1586
"no, not",Gorontalo (Hulondalo),diila,2,1276
Two,Gorontalo (Hulondalo),duluwo,1,92
Three,Gorontalo (Hulondalo),totolu,1,82
left,Gorontalo (Hulondalo),ʔoloyihi,1,1007
"to know, be knowledgeable",Gorontalo (Hulondalo),ʔo-taawa,1,2278
Four,Gorontalo (Hulondalo),wopato,1,10
Five,Gorontalo (Hulondalo),limo,1,7
to think,Gorontalo (Hulondalo),mo-mikiilaŋi,31,2724
blood,Gorontalo (Hulondalo),duhu,16,285
neck,Gorontalo (Hulondalo),buloʔo,70,1219
hair,Gorontalo (Hulondalo),huwoʔo,1,781
nose,Gorontalo (Hulondalo),wuliŋo,1,1294
to breathe,Gorontalo (Hulondalo),mo-hilawo,1,1880
right,Gorontalo (Hulondalo),ʔolowala,1,1417
mouth,Gorontalo (Hulondalo),ŋaŋo,24,1157
tooth,Gorontalo (Hulondalo),duŋito,14,2856
tongue,Gorontalo (Hulondalo),dila,4,2840
to cry,Gorontalo (Hulondalo),h-um-oyoŋo,12,2020
to eat,Gorontalo (Hulondalo),moŋa,1,2094
to chew,Gorontalo (Hulondalo),mo-hundapo,19,1934
to cook,Gorontalo (Hulondalo),mo-tubu,38,1978
to drink,Gorontalo (Hulondalo),mo-ŋilu,1,2083
ear,Gorontalo (Hulondalo),buloŋa,13,523
to hear,Gorontalo (Hulondalo),mo-duŋuhu,1,2182
eye,Gorontalo (Hulondalo),mato,1,564
to yawn,Gorontalo (Hulondalo),mo-huwabu,1,2831
to sleep,Gorontalo (Hulondalo),mo-tuluhu,1,2523
to lie down,Gorontalo (Hulondalo),mo-ti-balato,39,2333
to dream,Gorontalo (Hulondalo),mo-tohiilopo,24,2074
to stand,Gorontalo (Hulondalo),t-im-ihulo,23,2634
person/human being,Gorontalo (Hulondalo),tawu,1,1345
man/male,Gorontalo (Hulondalo),taa lolaʔi,2,1089
child,Gorontalo (Hulondalo),walaʔo,1,343
mother,Gorontalo (Hulondalo),tiilo,1,1143
road/path,Gorontalo (Hulondalo),dalalo,1,1434
house,Gorontalo (Hulondalo),bele,14,856
thatch/roof,Gorontalo (Hulondalo),watopo,1,1761
name,Gorontalo (Hulondalo),taŋgulo,13,1170
"to tie up, fasten",Gorontalo (Hulondalo),mo-lihuto,28,2747
to sew,Gorontalo (Hulondalo),mo-detu,2,2464
to hunt,Gorontalo (Hulondalo),mo-ŋalupo,1,2248
to shoot,Gorontalo (Hulondalo),mo-motahu,18,2490
to steal,Gorontalo (Hulondalo),mo-taʔo,1,2653
to kill,Gorontalo (Hulondalo),mo-mate,2,2263
"to die, be dead",Gorontalo (Hulondalo),mate,1,2048
"to live, be alive",Gorontalo (Hulondalo),tumu-tumulo,17,2360
to scratch,Gorontalo (Hulondalo),mo-ŋahu,1,2443
"to cut, hack",Gorontalo (Hulondalo),mo-mutu,35,2037
stick/wood,Gorontalo (Hulondalo),ʔayu,1,1728
to split,Gorontalo (Hulondalo),mo-mutaʔe,25,2586
sharp,Gorontalo (Hulondalo),mo-lalite,43,1555
to work,Gorontalo (Hulondalo),mo-kalaja,23,2812
to plant,Gorontalo (Hulondalo),mo-mulo,1,2389
to grow,Gorontalo (Hulondalo),t-um-umulo,1,2169
to swell,Gorontalo (Hulondalo),mo-mo-mataŋo,22,2689
to swim,Gorontalo (Hulondalo),mo-lolaŋi,1,2697
to dig,Gorontalo (Hulondalo),mo-ŋali,1,2056
to throw,Gorontalo (Hulondalo),mo-po-mahulo,25,2738
to fall,Gorontalo (Hulondalo),mo-dehu,1,2110
bird,Gorontalo (Hulondalo),buuruŋi,17,262
feather,Gorontalo (Hulondalo),layi,14,620
dirty,Hanunoo,ma-yagtíŋ,46,441
wing,Hanunoo,pakpák,33,3059
to fly,Hanunoo,l-um-áyaŋ,22,2153
rat,Hanunoo,áŋbuʔ,23,1381
fat/grease,Hanunoo,tabáʔ,23,590
tail,Hanunoo,íkug,1,1742
snake,Hanunoo,úlay,2,1687
louse,Hanunoo,kútu,1,1082
mosquito,Hanunoo,namúk,1,1128
dust,Hanunoo,gabúk,1,503
spider,Hanunoo,láwa,1,1701
fish,Hanunoo,isdáʔ,18,654
rotten,Hanunoo,ma-ʔíbas,1,1484
branch,Hanunoo,saŋá,2,317
root,Hanunoo,gamút,3,1443
fruit,Hanunoo,búrak,1,703
grass,Hanunoo,ríkut,45,739
earth/soil,Hanunoo,dagáʔ,24,532
skin,Hanunoo,tárip,40,1622
stone,Hanunoo,batú,1,1734
sand,Hanunoo,barás,19,1503
water,Hanunoo,danúm,1,2888
sea,Hanunoo,lawúd,6,1524
salt,Hanunoo,asín,3,1493
lake,Hanunoo,dánaw,1,964
sky,Hanunoo,láŋit,1,1626
moon,Hanunoo,búlan,1,1115
cloud,Hanunoo,paŋánud,27,348
rain,Hanunoo,urán,1,1356
thunder,Hanunoo,lintiʔ,48,1836
lightning,Hanunoo,kílat,1,1038
to blow,Hanunoo,mag-ʔúyup,1,1862
warm,Hanunoo,ma-ʔínit,23,2862
cold,Hanunoo,ma-ramíg,22,375
belly,Hanunoo,tiyán,1,195
dry,Hanunoo,ugá,23,485
heavy,Hanunoo,ma-buyát,1,839
fire,Hanunoo,apúy,1,633
ash,Hanunoo,ayúm,1,141
red,Hanunoo,ma-rará,1,1402
bone,Hanunoo,butʔúl,39,311
yellow,Hanunoo,diláw,24,3137
small,Hanunoo,diʔít,1,1649
big,Hanunoo,daká,22,238
short,Hanunoo,abábaʔ,54,1568
thin,Hanunoo,ma-nipís,1,1799
thick,Hanunoo,ma-dámul,21,1789
intestines,Hanunoo,bitúkaʔ,21,943
"painful, sick",Hanunoo,ma-sakít,1,1331
"shy, ashamed",Hanunoo,húya,23,1596
old,Hanunoo,gúraŋ,21,1302
new,Hanunoo,bágʔu,1,1247
good,Hanunoo,mayád,29,715
"bad, evil",Hanunoo,daʔút,1,184
night,Hanunoo,yabí,21,1260
liver,Hanunoo,atáy,1,1055
to hide,Hanunoo,táguʔ,13,2190
at,Hanunoo,sa,14,156
this,Hanunoo,índa,1,1815
near,Hanunoo,aráni,1,1194
breast,Hanunoo,súsu,1,330
far,Hanunoo,aráyuʔ,25,573
I,Hanunoo,akú,1,21
thou,Hanunoo,káwu,1,1820
he/she,Hanunoo,siyá,1,818
we,Hanunoo,kitá,1,2897
you,Hanunoo,kámu,1,3161
they,Hanunoo,sidá,1,1776
other,Hanunoo,ibá,12,1321
all,Hanunoo,tanán,24,111
and,Hanunoo,kag,1,128
if,Hanunoo,nu,2,911
to count,Hanunoo,ma-bílaŋ,1,1997
One,Hanunoo,usá,1,39
Two,Hanunoo,duwá,1,92
Three,Hanunoo,túlu,1,82
left,Hanunoo,wála,25,996
Four,Hanunoo,úpat,1,10
Five,Hanunoo,líma,1,7
Six,Hanunoo,ʔúnum,1,73
Seven,Hanunoo,pitú,1,70
Eight,Hanunoo,walú,3,1
Nine,Hanunoo,siyám,9,37
Ten,Hanunoo,sampúlu,5,77
One Hundred,Hanunoo,ʔusá ka gátus,4,53
to think,Hanunoo,um-ísip,23,2717
One Thousand,Hanunoo,ʔusá ka líbu,5,64
blood,Hanunoo,dugúʔ,16,285
head,Hanunoo,úlu,1,825
neck,Hanunoo,líʔug,1,1210
hair,Hanunoo,buhúk,1,781
nose,Hanunoo,irúŋ,1,1287
mouth,Hanunoo,bibíg,32,1153
tooth,Hanunoo,ŋípun,1,2849
tongue,Hanunoo,dílaʔ,4,2840
to laugh,Hanunoo,akʔák,26,2312
to vomit,Hanunoo,s-um-úka,9,2778
to eat,Hanunoo,k-um-áʔun,1,2094
to cook,Hanunoo,maŋgátuŋ,21,1979
to drink,Hanunoo,um-inúm,1,2083
to bite,Hanunoo,kagát,1,1850
to suck,Hanunoo,s-um-upsúp,1,2669
ear,Hanunoo,túli,12,519
to hear,Hanunoo,dunúg,1,2181
eye,Hanunoo,matá,1,564
to see,Hanunoo,maka-kít,1,2448
to sleep,Hanunoo,ma-túrug,1,2523
to walk,Hanunoo,l-um-ákaw,1,2794
to dream,Hanunoo,tag-ínʔup,30,2074
to stand,Hanunoo,t-úm-índúg,20,2634
person/human being,Hanunoo,táwu,1,1345
man/male,Hanunoo,laláki,2,1086
woman/female,Hanunoo,babáyi,1,3081
child,Hanunoo,anák,1,337
husband,Hanunoo,asáwa,2,888
wife,Hanunoo,asáwa,1,3026
mother,Hanunoo,ínaʔ,1,1143
