concept,doculect,counterpart,cc,inferredCC,db
tie,NORWEGIAN_RIKSMAL,ˈbɪ̀nːə,tie:B,ielex:tie:1,ielex
tie,NORWEGIAN_RIKSMAL,ˈsʉ̀ɾːə,tie:R,ielex:tie:6,ielex
tie,OLD_CHURCH_SLAVONIC,vɛ̃zɑti,tie:G,ielex:tie:2,ielex
tie,OLD_IRISH,konˈrʹiɣʹ,tie:S,ielex:tie:13,ielex
tie,OLD_IRISH,kʹeŋgləðʹ,tie:K,ielex:tie:14,ielex
tie,OLD_NORSE,ˈknyːta,tie:O,ielex:tie:3,ielex
tie,OLD_NORSE,ˈbinda,tie:B,ielex:tie:1,ielex
tie,OLD_SWEDISH,ˈknyːta,tie:O,ielex:tie:3,ielex
tie,OLD_SWEDISH,ˈbinda,tie:B,ielex:tie:1,ielex
tie,ORIYA,bɔndh-,tie:B,ielex:tie:1,ielex
tie,OSSETIC,battɨn,tie:B,ielex:tie:5,ielex
tie,OSSETIC_DIGOR,bɐtt-,tie:B,ielex:tie:5,ielex
tie,OSSETIC_IRON,bɐtt-,tie:B,ielex:tie:5,ielex
tie,POLISH,ˈvjɔɰ̃zatɕ,tie:G,ielex:tie:2,ielex
tie,PORTUGUESE,ɐˈtaɾ,tie:Q,ielex:tie:8,ielex
tie,RUSSIAN,vʲazatʲ,tie:G,ielex:tie:2,ielex
tie,SERBO-CROATIAN,ˈvɛ̌ːzati,tie:G,ielex:tie:2,ielex
tie,SLOVAK,ˈviazac,tie:G,ielex:tie:2,ielex
tie,SLOVENIAN,ˈvěːzati,tie:G,ielex:tie:2,ielex
tie,SORBIAN_LOWER,ˈwɪzaɕ,tie:G,ielex:tie:2,ielex
tie,SORBIAN_UPPER,ˈjazatʃ,tie:G,ielex:tie:2,ielex
tie,SPANISH,ataɾ,tie:Q,ielex:tie:8,ielex
tie,STAVANGERSK,ˈsùʁːa,tie:R,ielex:tie:6,ielex
tie,STAVANGERSK,ˈbɪ̀nːa,tie:B,ielex:tie:1,ielex
tie,STAVANGERSK,ˈknʏ̀tːa,tie:O,ielex:tie:3,ielex
tie,SWEDISH,ˈbɪ̀nda,tie:B,ielex:tie:1,ielex
tie,SWEDISH,ˈknỳːta,tie:O,ielex:tie:3,ielex
tie,UKRAINIAN,ʋjaˈzatɪ,tie:G,ielex:tie:2,ielex
tie,URDU,bɑ̃d̪ʰnə,tie:B,ielex:tie:1,ielex
because,ANCIENT_GREEK,dióti,because:At,ielex:because:9,ielex
because,ARMENIAN_EASTERN,ʋɔɾɔʋhɛtɛʋ,because:Ar,ielex:because:25,ielex
because,ASSAMESE,karɒpn,because:C,ielex:because:2,ielex
because,BELARUSIAN,bɔ,because:V,ielex:because:3,ielex
because,BRETON,ˌabaˈlɑ̃mur,because:Au,ielex:because:7,ielex
because,BRETON,o_ˈveːza_ma_veǝ,because:E,ielex:because:24,ielex
because,CLASSICAL_ARMENIAN,zi,because:V,ielex:because:23,ielex
because,DANISH_FJOLDE,ˈyvəɹ,because:An,ielex:because:22,ielex
because,ELFDALIAN,ɛtːɛrsós,because:Ao,ielex:because:30,ielex
because,ENGLISH,bɪkɒz,because:K,ielex:because:21,ielex
because,FAROESE,tʰʊiː,because:L,ielex:because:29,ielex
because,GERMAN,vaĭl,because:M,ielex:because:20,ielex
because,GREEK,epiˈði,because:N,ielex:because:19,ielex
because,GREEK,ˌðiˈo̞ti,because:At,ielex:because:9,ielex
because,GREEK,ʝaˈti,because:D,ielex:because:18,ielex
because,ICELANDIC,af_ˈθviː_að,because:L,ielex:because:4,ielex
because,LATIN,kʷod,because:F,ielex:because:28,ielex
because,MACEDONIAN,biˈdejci,because:Av,ielex:because:27,ielex
because,MAGAHI,kɑheki,because:O,ielex:because:26,ielex
because,MARATHI,kaɾəɳ,because:C,ielex:because:2,ielex
because,MIDDLE_BRETON,raːk,because:Aa,ielex:because:8,ielex
because,MIDDLE_BRETON,paˈlaːmur,because:Au,ielex:because:7,ielex
because,MIDDLE_CORNISH,rag,because:Aa,ielex:because:8,ielex
because,OLD_IRISH,u:ərʹe,because:Al,ielex:because:17,ielex
because,OLD_NORSE,θviː_at,because:L,ielex:because:4,ielex
because,OLD_SWEDISH,θyː,because:L,ielex:because:16,ielex
because,OLD_SWEDISH,foːr_at,because:H,ielex:because:4,ielex
because,ORIYA,jogu,because:Aq,ielex:because:15,ielex
because,ORIYA,hetu,because:Ae,ielex:because:14,ielex
because,ORIYA,boli,because:X,ielex:because:3,ielex
because,ORIYA,karɔɳɔ,because:C,ielex:because:2,ielex
because,OSSETIC,wɨmæn_æmæ,because:S,ielex:because:1,ielex
because,OSSETIC_DIGOR,womɐn_ɐma,because:S,ielex:because:1,ielex
because,OSSETIC_IRON,wymɐn_ɐmɐ,because:S,ielex:because:1,ielex
because,POLISH,bɔ,because:V,ielex:because:3,ielex
because,SERBO-CROATIAN,jɛ̂r,because:I,ielex:because:6,ielex
because,SLOVAK,ˈlɛbɔ,because:V,ielex:because:13,ielex
because,SLOVENIAN,kɛr,because:As,ielex:because:6,ielex
because,SORBIAN_LOWER,ˈdɔkulʲaʂ,because:G,ielex:because:5,ielex
because,SORBIAN_UPPER,ˈdɔkɛlʃ,because:G,ielex:because:5,ielex
because,SWEDISH,ˈɛ̀ftəˌʂɔmː,because:Ao,ielex:because:12,ielex
because,SWEDISH,eme:dan,because:W,ielex:because:11,ielex
because,URDU,kjũ_ke,because:O,ielex:because:10,ielex
many,ANCIENT_GREEK,polloí,many:B,ielex:many:4,ielex
many,ARMENIAN_EASTERN,ʃɑt,many:D,ielex:many:8,ielex
many,ASSAMESE,bɒhut,many:E,ielex:many:3,ielex
many,BELARUSIAN,ˈmnɔɣa,many:H,ielex:many:2,ielex
many,BIHARI,bəhut,many:E,ielex:many:3,ielex
many,BRETON,ˈkals,many:Ai,ielex:many:7,ielex
many,BULGARIAN,ˈmnɔɡu,many:H,ielex:many:2,ielex
many,CATALAN,moɫ,many:G,ielex:many:4,ielex
many,CLASSICAL_ARMENIAN,yolov,many:B,ielex:many:9,ielex
many,CLASSICAL_ARMENIAN,bazowm,many:U,ielex:many:22,ielex
many,CZECH,ˈmnɔɦɔ,many:H,ielex:many:2,ielex
many,DANISH,ˈmɑŋə,many:H,ielex:many:1,ielex
many,DANISH_FJOLDE,ˈmɑnəŋ,many:H,ielex:many:1,ielex
many,DUTCH,vel,many:B,ielex:many:5,ielex
many,ELFDALIAN,mɪ̀kːɛl,many:H,ielex:many:23,ielex
many,ELFDALIAN,mɑʉŋg,many:H,ielex:many:1,ielex
many,ENGLISH,mɛnɪ,many:H,ielex:many:10,ielex
many,FAROESE,ˈmaŋɡ̊ɪɹ,many:H,ielex:many:1,ielex
many,FRENCH,boku,many:I,ielex:many:3,ielex
many,GERMAN,fi:l,many:B,ielex:many:5,ielex
many,GREEK,po̞ˈli,many:B,ielex:many:4,ielex
many,GUTNISH_LAU,ˈmaŋɡɛ,many:H,ielex:many:1,ielex
many,ICELANDIC,ˈmarɡ̊ɪr,many:H,ielex:many:1,ielex
many,ITALIAN,molti,many:G,ielex:many:4,ielex
many,LATIN,multiː,many:G,ielex:many:4,ielex
many,MACEDONIAN,ˈmnoɡu,many:H,ielex:many:2,ielex
many,MAGAHI,bəɽiməni,many:Aa,ielex:many:11,ielex
many,MARATHI,puʂkaɭ,many:Ac,ielex:many:12,ielex
many,MARATHI,kʰup,many:Ae,ielex:many:13,ielex
many,MIDDLE_BRETON,ˈkals,many:Ai,ielex:many:7,ielex
many,MIDDLE_CORNISH,li:ɛs,many:B,ielex:many:14,ielex
many,MIDDLE_CORNISH,lɔwɛr,many:R,ielex:many:15,ielex
many,NORWEGIAN_RIKSMAL,ˈmàŋːə,many:H,ielex:many:1,ielex
many,OLD_CHURCH_SLAVONIC,mʊ̆nɔɡɔ,many:H,ielex:many:2,ielex
many,OLD_IRISH,ilʹ,many:B,ielex:many:16,ielex
many,OLD_IRISH,imde,many:Ak,ielex:many:17,ielex
many,OLD_NORSE,ˈmarɡir,many:H,ielex:many:1,ielex
many,OLD_SWEDISH,ˈmaŋːer,many:H,ielex:many:1,ielex
many,ORIYA,bɔhutɔ,many:E,ielex:many:3,ielex
many,ORIYA,ɔnekɔ,many:F,ielex:many:2,ielex
many,ORIYA,guɽie,many:E,ielex:many:18,ielex
many,OSSETIC,biræ,many:T,ielex:many:6,ielex
many,OSSETIC_DIGOR,berɐ,many:T,ielex:many:6,ielex
many,OSSETIC_IRON,birɐ,many:T,ielex:many:6,ielex
many,POLISH,ˈduʐɔ,many:M,ielex:many:19,ielex
many,PORTUGUESE,ˈmũĩtu,many:G,ielex:many:20,ielex
many,RUSSIAN,mnɔgɔ,many:H,ielex:many:2,ielex
many,SERBO-CROATIAN,ˈmnɔ̂ɡɔ,many:H,ielex:many:2,ielex
many,SLOVAK,ˈmnɔɦɔ,many:H,ielex:many:2,ielex
many,SLOVAK,ˈvɛlʲa,many:Q,ielex:many:5,ielex
many,SLOVENIAN,ˈmnôːɡɔ,many:H,ielex:many:2,ielex
many,SORBIAN_LOWER,ˈwĕɛlʲɛ,many:Q,ielex:many:5,ielex
many,SORBIAN_UPPER,ˈwĕɛlɛ,many:Q,ielex:many:5,ielex
many,SPANISH,muʧos,many:G,ielex:many:21,ielex
many,STAVANGERSK,ˈmàŋːə,many:H,ielex:many:1,ielex
many,SWEDISH,ˈmɔ̀ŋːa,many:H,ielex:many:1,ielex
many,UKRAINIAN,baˈɦatɔ,many:P,ielex:many:3,ielex
many,URDU,bəˈhʊt̪,many:E,ielex:many:3,ielex
wife,ANCIENT_GREEK,ɡynɛ́ː,wife:Z,ielex:wife:1,ielex
wife,ARMENIAN_EASTERN,kin,wife:Z,ielex:wife:10,ielex
wife,ASSAMESE,pɒtni,wife:Q,ielex:wife:8,ielex
wife,BELARUSIAN,ʐɔnka,wife:Z,ielex:wife:1,ielex
wife,BRETON,gwreːg-k,wife:E,ielex:wife:7,ielex
wife,BULGARIAN,ʒɘˈna,wife:Z,ielex:wife:1,ielex
wife,CATALAN,dɔnə,wife:X,ielex:wife:1,ielex
wife,CATALAN,muʎe,wife:D,ielex:wife:6,ielex
wife,CLASSICAL_ARMENIAN,kin,wife:Z,ielex:wife:10,ielex
wife,CZECH,ˈmanʒɛlka,wife:Z,ielex:wife:1,ielex
wife,DANISH,ˈg̥ʰo:nə,wife:Z,ielex:wife:2,ielex
wife,DANISH_FJOLDE,kuːn,wife:Z,ielex:wife:2,ielex
wife,DUTCH,ˈɛχtɣənotə,wife:A,ielex:wife:11,ielex
wife,DUTCH,vrɑu,wife:S,ielex:wife:3,ielex
wife,ELFDALIAN,ˈkɛ̀lɪŋg,wife:Ab,ielex:wife:12,ielex
wife,ENGLISH,waɪf,wife:F,ielex:wife:5,ielex
wife,FAROESE,vʊiːv,wife:F,ielex:wife:5,ielex
wife,FAROESE,ˈkʰoːna,wife:Z,ielex:wife:2,ielex
wife,FRENCH,epuz,wife:V,ielex:wife:4,ielex
wife,FRENCH,fam,wife:W,ielex:wife:13,ielex
wife,FRISIAN,frɔ.u̯,wife:S,ielex:wife:3,ielex
wife,GERMAN,gatɪn,wife:U,ielex:wife:10,ielex
wife,GERMAN,fraŭ,wife:S,ielex:wife:3,ielex
wife,GREEK,ˈsiziˌɣo̞s,wife:Ap,ielex:wife:14,ielex
wife,GREEK,ʝiˈne̞ka,wife:Z,ielex:wife:1,ielex
wife,GUTNISH_LAU,ˈkuːno,wife:Z,ielex:wife:2,ielex
wife,GUTNISH_LAU,frɛu,wife:S,ielex:wife:3,ielex
wife,ICELANDIC,ˈeiːjɪn.kʰɔːna,wife:Z,ielex:wife:2,ielex
wife,ITALIAN,moʎʎe,wife:D,ielex:wife:6,ielex
wife,ITALIAN,spoza,wife:V,ielex:wife:4,ielex
wife,MACEDONIAN,ˈʒena,wife:Z,ielex:wife:1,ielex
wife,MAGAHI,mehrɑru,wife:Ai,ielex:wife:3,ielex
wife,MARATHI,patni:,wife:Q,ielex:wife:8,ielex
wife,MIDDLE_BRETON,ˈgureːk,wife:E,ielex:wife:7,ielex
wife,MIDDLE_BRETON,ˈpriːet,wife:Ao,ielex:wife:15,ielex
wife,MIDDLE_CORNISH,gwrɛ:g,wife:E,ielex:wife:7,ielex
wife,NORWEGIAN_RIKSMAL,ˈfɾʉ̀ːə,wife:S,ielex:wife:3,ielex
wife,NORWEGIAN_RIKSMAL,ˈkùːnə,wife:Z,ielex:wife:2,ielex
wife,OLD_CHURCH_SLAVONIC,ʒɛnɑ,wife:Z,ielex:wife:1,ielex
wife,OLD_IRISH,bʹen,wife:Z,ielex:wife:16,ielex
wife,OLD_IRISH,sʹe:dʹəɣʹ,wife:Z,ielex:wife:17,ielex
wife,OLD_NORSE,ˈkona,wife:Z,ielex:wife:2,ielex
wife,OLD_NORSE,viːf,wife:F,ielex:wife:5,ielex
wife,OLD_SWEDISH,ˈkoːna,wife:Z,ielex:wife:2,ielex
wife,OLD_SWEDISH,viːf,wife:F,ielex:wife:5,ielex
wife,ORIYA,stri,wife:O,ielex:wife:18,ielex
wife,ORIYA,pɔtni,wife:Q,ielex:wife:8,ielex
wife,OSSETIC,binojnaɡ,wife:Y,ielex:wife:9,ielex
wife,OSSETIC_DIGOR,bijnojnag,wife:Y,ielex:wife:9,ielex
wife,OSSETIC_IRON,binojnag,wife:Y,ielex:wife:9,ielex
wife,POLISH,ˈʐɔna,wife:Z,ielex:wife:1,ielex
wife,PORTUGUESE,muˈʎɛɾ,wife:D,ielex:wife:6,ielex
wife,PORTUGUESE,ɨʃˈpozɐ,wife:V,ielex:wife:4,ielex
wife,RUSSIAN,ʐɛna,wife:Z,ielex:wife:1,ielex
wife,SERBO-CROATIAN,ˈʒɛ̌na,wife:Z,ielex:wife:1,ielex
wife,SLOVAK,ˈmanʒɛlka,wife:Z,ielex:wife:1,ielex
wife,SLOVENIAN,ˈʒɛ̌ːna,wife:Z,ielex:wife:1,ielex
wife,SORBIAN_LOWER,ˈʐeɲska,wife:Z,ielex:wife:1,ielex
wife,SORBIAN_UPPER,ˈʒɔna,wife:Z,ielex:wife:1,ielex
wife,SPANISH,muxeɾ,wife:D,ielex:wife:6,ielex
wife,SPANISH,esposa,wife:V,ielex:wife:4,ielex
wife,STAVANGERSK,ˈkòːna,wife:Z,ielex:wife:2,ielex
wife,SWEDISH,frʉː,wife:S,ielex:wife:3,ielex
wife,SWEDISH,ˈmɑ̀:ka,wife:Ac,ielex:wife:19,ielex
wife,UKRAINIAN,druˈʐɪna,wife:Aq,ielex:wife:1,ielex
wife,URDU,biwi,wife:Ak,ielex:wife:20,ielex
husband,ANCIENT_GREEK,pósis,husband:P,ielex:husband:12,ielex
husband,ANCIENT_GREEK,anɛ́ːr,husband:I,ielex:husband:32,ielex
husband,ARMENIAN_EASTERN,ɑmuˈsin,husband:D,ielex:husband:31,ielex
husband,ASSAMESE,giriɛk,husband:Ai,ielex:husband:30,ielex
husband,BELARUSIAN,muʐ,husband:B,ielex:husband:1,ielex
husband,BRETON,ˈoːzax,husband:P,ielex:husband:11,ielex
husband,BULGARIAN,mɤʒ,husband:B,ielex:husband:1,ielex
husband,CATALAN,məˈɾit,husband:E,ielex:husband:3,ielex
husband,CATALAN,əspɔs,husband:S,ielex:husband:5,ielex
husband,CATALAN,ˈɔmə,husband:T,ielex:husband:27,ielex
husband,CLASSICAL_ARMENIAN,ayr,husband:I,ielex:husband:29,ielex
husband,CZECH,muʒ,husband:B,ielex:husband:1,ielex
husband,CZECH,ˈmanʒɛl,husband:At,ielex:husband:6,ielex
husband,DANISH,manˀ,husband:B,ielex:husband:2,ielex
husband,DANISH_FJOLDE,mɑnʲ,husband:B,ielex:husband:2,ielex
husband,DUTCH,ɛχtχənot,husband:V,ielex:husband:26,ielex
husband,DUTCH,mɑn,husband:B,ielex:husband:2,ielex
husband,ELFDALIAN,ˈgʉ̀bːɛ,husband:Ac,ielex:husband:28,ielex
husband,ELFDALIAN,kɑlː,husband:Ad,ielex:husband:10,ielex
husband,FAROESE,ˈhʉuːsˌb̥œnd̥ɪ,husband:H,ielex:husband:4,ielex
husband,FAROESE,ˈmɛaːvʊɹ,husband:B,ielex:husband:25,ielex
husband,FAROESE,ˈɛktaˌmɛaːvʊɹ,husband:V,ielex:husband:8,ielex
husband,FRENCH,maʀi,husband:E,ielex:husband:3,ielex
husband,FRISIAN,mɔn,husband:B,ielex:husband:2,ielex
husband,GREEK,ˈandras,husband:I,ielex:husband:24,ielex
husband,GREEK,ˈsiziˌɣo̞s,husband:Av,ielex:husband:23,ielex
husband,GUTNISH_LAU,ˈboundɛ,husband:O,ielex:husband:4,ielex
husband,GUTNISH_LAU,manː,husband:B,ielex:husband:2,ielex
husband,ICELANDIC,ˈeiːjɪn.maːðʏr,husband:B,ielex:husband:6,ielex
husband,IRISH,fʲaɾˠ,husband:J,ielex:husband:7,ielex
husband,ITALIAN,marito,husband:E,ielex:husband:3,ielex
husband,ITALIAN,spozo,husband:S,ielex:husband:5,ielex
husband,LATIN,maˈriːtus,husband:E,ielex:husband:3,ielex
husband,MACEDONIAN,maʒ,husband:B,ielex:husband:1,ielex
husband,MAGAHI,bʰət̪ɑr,husband:Z,ielex:husband:22,ielex
husband,MARATHI,nəwɾa,husband:Ar,ielex:husband:21,ielex
husband,MIDDLE_BRETON,ˈoːzex,husband:P,ielex:husband:11,ielex
husband,MIDDLE_BRETON,ˈpriːet,husband:Au,ielex:husband:3,ielex
husband,MIDDLE_CORNISH,gu:r,husband:J,ielex:husband:20,ielex
husband,NORWEGIAN_RIKSMAL,manː,husband:B,ielex:husband:2,ielex
husband,OLD_CHURCH_SLAVONIC,mɔ̃ʒɪ̆,husband:B,ielex:husband:1,ielex
husband,OLD_IRISH,ɸʹer,husband:J,ielex:husband:7,ielex
husband,OLD_IRISH,kʹe:lʹe,husband:Af,ielex:husband:10,ielex
husband,OLD_NORSE,ˈboːndi,husband:O,ielex:husband:4,ielex
husband,OLD_NORSE,maðr,husband:B,ielex:husband:2,ielex
husband,OLD_NORSE,verː,husband:J,ielex:husband:7,ielex
husband,OLD_SWEDISH,ˈbonde,husband:O,ielex:husband:4,ielex
husband,OLD_SWEDISH,ˈmaːðer,husband:B,ielex:husband:6,ielex
husband,ORIYA,bɔrɔ,husband:Y,ielex:husband:19,ielex
husband,ORIYA,swami,husband:F,ielex:husband:18,ielex
husband,ORIYA,pɔti,husband:P,ielex:husband:17,ielex
husband,OSSETIC_DIGOR,lɐg,husband:W,ielex:husband:9,ielex
husband,OSSETIC_IRON,lɐg,husband:W,ielex:husband:9,ielex
husband,POLISH,mɔɰ̃ʐ,husband:B,ielex:husband:1,ielex
husband,PORTUGUESE,ɨʃˈpozu,husband:S,ielex:husband:5,ielex
husband,PORTUGUESE,mɐˈɾiðu,husband:E,ielex:husband:3,ielex
husband,RUSSIAN,muʐ,husband:B,ielex:husband:1,ielex
husband,SERBO-CROATIAN,mûːʒ,husband:B,ielex:husband:1,ielex
husband,SLOVAK,ˈmanʒɛl,husband:At,ielex:husband:6,ielex
husband,SLOVAK,muʒ,husband:B,ielex:husband:1,ielex
husband,SLOVENIAN,môːʒ,husband:B,ielex:husband:1,ielex
husband,SORBIAN_LOWER,ˈtswɔjɛk,husband:As,ielex:husband:16,ielex
husband,SORBIAN_UPPER,muʃ,husband:B,ielex:husband:1,ielex
husband,SPANISH,esposo,husband:S,ielex:husband:5,ielex
husband,SPANISH,maɾiðo,husband:E,ielex:husband:3,ielex
husband,STAVANGERSK,manː,husband:B,ielex:husband:2,ielex
husband,SWEDISH,ˈmɑ̀ːkə,husband:Ae,ielex:husband:15,ielex
husband,SWEDISH,ˈɛ̀ktaˌmanː,husband:V,ielex:husband:8,ielex
husband,SWEDISH,manː,husband:B,ielex:husband:2,ielex
husband,UKRAINIAN,tʂɔɫɔˈvik,husband:As,ielex:husband:14,ielex
husband,URDU,ʃɔhəɾ,husband:M,ielex:husband:13,ielex
feather,ANCIENT_GREEK,pterón,feather:A,ielex:feather:1,ielex
feather,ARMENIAN_EASTERN,pʰɛˈtuɾ,feather:A,ielex:feather:7,ielex
feather,ASSAMESE,pakhi,feather:G,ielex:feather:3,ielex
feather,BELARUSIAN,pʲaˈrɔ,feather:D,ielex:feather:1,ielex
feather,BIHARI,paĩkh,feather:G,ielex:feather:3,ielex
feather,BULGARIAN,pɘˈrɔ,feather:D,ielex:feather:1,ielex
feather,CATALAN,plomə,feather:E,ielex:feather:4,ielex
feather,CLASSICAL_ARMENIAN,pʰetowr,feather:A,ielex:feather:7,ielex
feather,CZECH,ˈpɛːrɔ,feather:D,ielex:feather:1,ielex
feather,DANISH,fjeˀɐ̯,feather:A,ielex:feather:2,ielex
feather,DANISH_FJOLDE,fieð,feather:A,ielex:feather:2,ielex
feather,DUTCH,ver,feather:A,ielex:feather:2,ielex
feather,ELFDALIAN,ˈdɑ́ʉŋɛn,feather:K,ielex:feather:10,ielex
feather,ENGLISH,fɛðə,feather:A,ielex:feather:2,ielex
feather,FAROESE,ˈfjøːvʊɹ,feather:A,ielex:feather:2,ielex
feather,FRENCH,plym_dwazo,feather:E,ielex:feather:4,ielex
feather,FRISIAN,fɪ.ər,feather:A,ielex:feather:2,ielex
feather,GERMAN,fe:dɐ,feather:A,ielex:feather:2,ielex
feather,GREEK,fte̞ˈro̞,feather:A,ielex:feather:1,ielex
feather,GUTNISH_LAU,ˈfjɛːdar,feather:A,ielex:feather:2,ielex
feather,ICELANDIC,fjœːðʏr,feather:A,ielex:feather:2,ielex
feather,ITALIAN,pjuma,feather:E,ielex:feather:4,ielex
feather,LATIN,ˈpenːa,feather:A,ielex:feather:6,ielex
feather,LATIN,ˈpluːma,feather:E,ielex:feather:4,ielex
feather,MACEDONIAN,ˈperɔ,feather:D,ielex:feather:1,ielex
feather,MAGAHI,pɑ̃kʰ,feather:G,ielex:feather:3,ielex
feather,MARATHI,pãŋkʰə,feather:G,ielex:feather:3,ielex
feather,NORWEGIAN_RIKSMAL,fjæːɾ,feather:A,ielex:feather:2,ielex
feather,OLD_CHURCH_SLAVONIC,pɛrɔ,feather:D,ielex:feather:1,ielex
feather,OLD_IRISH,kʹlʹetʹe,feather:H,ielex:feather:9,ielex
feather,OLD_IRISH,etʹe,feather:A,ielex:feather:8,ielex
feather,OLD_NORSE,fjɔðr,feather:A,ielex:feather:2,ielex
feather,OLD_SWEDISH,ˈfiæːðer,feather:A,ielex:feather:2,ielex
feather,ORIYA,pɔkhi,feather:G,ielex:feather:3,ielex
feather,OSSETIC,sis,feather:C,ielex:feather:5,ielex
feather,OSSETIC_DIGOR,šes,feather:C,ielex:feather:5,ielex
feather,OSSETIC_IRON,šiš,feather:C,ielex:feather:5,ielex
feather,POLISH,ˈpjurɔ,feather:D,ielex:feather:1,ielex
feather,PORTUGUESE,ˈpenɐ,feather:A,ielex:feather:6,ielex
feather,RUSSIAN,pʲɛrɔ,feather:D,ielex:feather:1,ielex
feather,SERBO-CROATIAN,ˈpɛ̌rɔ,feather:D,ielex:feather:1,ielex
feather,SLOVAK,ˈpɛrɔ,feather:D,ielex:feather:1,ielex
feather,SLOVENIAN,pɛˈrôː,feather:D,ielex:feather:1,ielex
feather,SORBIAN_LOWER,ˈpĕɛrɔ,feather:D,ielex:feather:1,ielex
feather,SORBIAN_UPPER,ˈpĕɛʀɔ,feather:D,ielex:feather:1,ielex
feather,SPANISH,pluma,feather:E,ielex:feather:4,ielex
feather,STAVANGERSK,fjœːʁ,feather:A,ielex:feather:2,ielex
feather,SWEDISH,ˈfjɛ:dər,feather:A,ielex:feather:2,ielex
feather,UKRAINIAN,pɛˈrɔ,feather:D,ielex:feather:1,ielex
feather,URDU,pəɾ,feather:D,ielex:feather:1,ielex
big,ANCIENT_GREEK,méɡas,big:B,ielex:big:10,ielex
big,ARMENIAN_EASTERN,mɛʦ,big:B,ielex:big:8,ielex
big,BELARUSIAN,vʲaˈlʲikʲi,big:F,ielex:big:2,ielex
big,BIHARI,nəmhər,big:Ac,ielex:big:16,ielex
big,BULGARIAN,ɡuˈlʲam,big:E,ielex:big:9,ielex
big,CATALAN,gran,big:D,ielex:big:3,ielex
big,CLASSICAL_ARMENIAN,mɛt͡s,big:B,ielex:big:8,ielex
big,CZECH,ˈvɛlkiː,big:F,ielex:big:2,ielex
big,DANISH,ˈsd̥ʰoˀɐ̯,big:O,ielex:big:1,ielex
big,DANISH_FJOLDE,sduoɹ,big:O,ielex:big:1,ielex
big,DUTCH,ɣrot,big:A,ielex:big:4,ielex
big,ELFDALIAN,stʉːr,big:O,ielex:big:1,ielex
big,ENGLISH,bɪg,big:G,ielex:big:17,ielex
big,FAROESE,ˈstɔuːɹʊɹ,big:O,ielex:big:1,ielex
big,FAROESE,ˈmiːtʃɪl,big:B,ielex:big:6,ielex
big,FRENCH,gʀɑ̃,big:D,ielex:big:4,ielex
big,GERMAN,gro:s,big:A,ielex:big:4,ielex
big,GREEK,me̞ˈɣalo̞s,big:B,ielex:big:10,ielex
big,GUTNISH_LAU,ˈstɛurar,big:O,ielex:big:1,ielex
big,ICELANDIC,stouːr,big:O,ielex:big:1,ielex
big,IRISH,mˠɔːr,big:I,ielex:big:7,ielex
big,ITALIAN,grande,big:D,ielex:big:3,ielex
big,LATIN,ˈɡrandis,big:D,ielex:big:3,ielex
big,LATIN,ˈmaŋnus,big:B,ielex:big:11,ielex
big,MACEDONIAN,ˈɡolɛm,big:E,ielex:big:9,ielex
big,MAGAHI,bəɽɑ,big:C,ielex:big:5,ielex
big,MARATHI,moʈʰə,big:H,ielex:big:12,ielex
big,MIDDLE_BRETON,ˈmøːr,big:I,ielex:big:7,ielex
big,MIDDLE_BRETON,ˈbraːs,big:Af,ielex:big:4,ielex
big,NORWEGIAN_RIKSMAL,stuːɾ,big:O,ielex:big:1,ielex
big,OLD_CHURCH_SLAVONIC,vɛlikʊ̆,big:F,ielex:big:2,ielex
big,OLD_IRISH,maɣʹe,big:B,ielex:big:13,ielex
big,OLD_IRISH,mo:r,big:I,ielex:big:7,ielex
big,OLD_NORSE,ˈmikilː,big:B,ielex:big:6,ielex
big,OLD_NORSE,stoːrː,big:O,ielex:big:1,ielex
big,OLD_SWEDISH,ˈmyːkil,big:B,ielex:big:6,ielex
big,OLD_SWEDISH,stoːr,big:O,ielex:big:1,ielex
big,ORIYA,bɔɽɔ,big:C,ielex:big:5,ielex
big,OSSETIC,æstɨr,big:L,ielex:big:1,ielex
big,OSSETIC_DIGOR,ustur,big:L,ielex:big:1,ielex
big,OSSETIC_IRON,štyr,big:L,ielex:big:1,ielex
big,POLISH,ˈduʐɘ̟,big:Ah,ielex:big:14,ielex
big,PORTUGUESE,ˈɡɾɐ̃ðɨ,big:D,ielex:big:15,ielex
big,RUSSIAN,bolʲʂɔj,big:Ai,ielex:big:5,ielex
big,SERBO-CROATIAN,ˈvɛ̌lik,big:F,ielex:big:2,ielex
big,SLOVAK,ˈvɛlʲkiː,big:F,ielex:big:2,ielex
big,SLOVENIAN,ˈvɛ̂ːlik,big:F,ielex:big:2,ielex
big,SORBIAN_LOWER,ˈwĕɛlʲiki,big:F,ielex:big:2,ielex
big,SORBIAN_UPPER,ˈwulki,big:F,ielex:big:2,ielex
big,SPANISH,ɡɾande,big:D,ielex:big:3,ielex
big,STAVANGERSK,ˈstuːʁə,big:O,ielex:big:1,ielex
big,SWEDISH,stuːr,big:O,ielex:big:1,ielex
big,SWEDISH,gru:v,big:A,ielex:big:4,ielex
big,UKRAINIAN,ʋɛˈɫɪkɪj,big:F,ielex:big:2,ielex
big,URDU,bəɽɛ,big:C,ielex:big:5,ielex
long,ANCIENT_GREEK,makrós,long:H,ielex:long:6,ielex
long,ARMENIAN_EASTERN,jɛɾˈkɑɾ,long:D,ielex:long:7,ielex
